,Date,Average Duration,No. of devices,No. of browsers,No. of sites visited,Download GB,Upload GB,E-commerce Visits,Social Media Visits,Peak Bandwidth Time
2048,2020-08-10,13.0,110.0,3083.0,282.0,9931.0,9952.0,14474.0,14516.00606662462,11.0
2049,2020-08-11,8.0,110.0,2610.0,282.0,8984.0,9239.0,14693.0,13622.492161665134,12.0
2050,2020-08-12,13.0,110.0,2627.0,283.0,8628.0,9386.0,14791.0,14629.15088764819,15.0
2051,2020-08-13,10.0,110.0,2665.0,283.0,9706.0,7743.0,14674.0,14417.308448837704,11.0
2052,2020-08-14,14.0,110.0,3402.0,283.0,9145.0,8862.0,13983.0,14921.098342547075,17.0
2053,2020-08-15,14.0,110.0,2855.0,284.0,9757.0,9857.0,14463.0,14930.015283375462,16.0
2054,2020-08-16,13.0,110.0,3645.0,284.0,9331.0,9800.0,13692.0,14563.635871723553,13.0
2055,2020-08-17,11.0,110.0,3253.0,284.0,9177.0,8308.0,13860.0,14763.758689946777,12.0
2056,2020-08-18,9.0,110.0,3921.0,285.0,9184.0,8141.0,14545.0,13812.681327832473,14.0
2057,2020-08-19,15.0,110.0,3616.0,285.0,8677.0,8602.0,13466.0,13833.365816773678,14.0
2058,2020-08-20,17.0,110.0,2447.0,285.0,9114.0,9528.0,13469.0,13794.685555800534,8.0
2059,2020-08-21,7.0,110.0,3983.0,286.0,9812.0,9131.0,13843.0,14012.770321531785,17.0
2060,2020-08-22,11.0,110.0,3455.0,286.0,8506.0,7881.0,14152.0,14016.046655400905,16.0
2061,2020-08-23,11.0,110.0,3101.0,286.0,9139.0,9079.0,14850.0,13853.176905746255,13.0
2062,2020-08-24,14.0,110.0,3105.0,287.0,9221.0,8172.0,13274.0,13491.553688613585,14.0
2063,2020-08-25,12.0,110.0,2352.0,287.0,8809.0,8341.0,13611.0,14128.539583106105,13.0
2064,2020-08-26,16.0,111.0,2669.0,287.0,9644.0,8070.0,13445.0,14630.321655378491,10.0
2065,2020-08-27,6.0,111.0,3120.0,288.0,8578.0,9126.0,13695.0,13898.072555424733,12.0
2066,2020-08-28,13.0,111.0,3855.0,288.0,9240.0,7768.0,13415.0,14486.30481405142,13.0
2067,2020-08-29,7.0,111.0,2519.0,288.0,8466.0,8780.0,13326.0,14588.478784433391,13.0
2068,2020-08-30,15.0,111.0,2374.0,289.0,8825.0,7660.0,14452.0,14040.214240034426,15.0
2069,2020-08-31,8.0,111.0,2431.0,289.0,9055.0,9665.0,13581.0,14131.874905961986,10.0
2070,2020-09-01,8.0,111.0,2965.0,289.0,8894.0,8361.0,14796.0,13581.402659993657,13.0
2071,2020-09-02,11.0,111.0,2462.0,290.0,9793.0,7726.0,14638.0,14774.443761370556,13.0
2072,2020-09-03,7.0,111.0,3914.0,290.0,9511.0,9804.0,13561.0,14299.253405775851,18.0
2073,2020-09-04,11.0,111.0,3676.0,291.0,9685.0,9218.0,13370.0,14686.64430965411,14.0
2074,2020-09-05,10.0,111.0,3877.0,291.0,9310.0,8132.0,14476.0,14441.733279957803,15.0
2075,2020-09-06,7.0,111.0,3471.0,291.0,9517.0,9850.0,13203.0,13371.043658823173,12.0
2076,2020-09-07,7.0,111.0,3154.0,292.0,9677.0,9731.0,13463.0,13658.70584554221,6.0
2077,2020-09-08,16.0,111.0,2692.0,292.0,8562.0,8657.0,13248.0,13724.409607724616,17.0
2078,2020-09-09,16.0,111.0,3850.0,292.0,9779.0,9175.0,13561.0,13791.39387570735,12.0
2079,2020-09-10,15.0,111.0,2456.0,293.0,8696.0,8139.0,13289.0,14011.080386343303,4.0
2080,2020-09-11,14.0,111.0,3354.0,293.0,9739.0,9467.0,14550.0,13446.4987163685,10.0
2081,2020-09-12,13.0,111.0,3635.0,293.0,9640.0,8543.0,14417.0,14670.462120651428,18.0
2082,2020-09-13,13.0,111.0,2568.0,294.0,8807.0,8120.0,14517.0,14477.012119724084,20.0
2083,2020-09-14,10.0,111.0,3459.0,294.0,8485.0,8618.0,13800.0,13536.324229519034,13.0
2084,2020-09-15,14.0,111.0,2862.0,294.0,8884.0,9193.0,14084.0,13474.949820693202,11.0
2085,2020-09-16,8.0,111.0,3699.0,295.0,8980.0,8493.0,13939.0,13846.669543911123,8.0
2086,2020-09-17,14.0,111.0,3530.0,295.0,8872.0,8932.0,13099.0,13332.495238090445,9.0
2087,2020-09-18,9.0,111.0,3189.0,296.0,8611.0,9809.0,14465.0,14424.779027178467,19.0
2088,2020-09-19,15.0,112.0,3524.0,296.0,9164.0,9159.0,13350.0,13486.92300362521,12.0
2089,2020-09-20,12.0,112.0,2914.0,296.0,9703.0,7739.0,13853.0,14417.22876129038,18.0
2090,2020-09-21,16.0,112.0,2668.0,297.0,9086.0,8244.0,14111.0,13818.223011539441,11.0
2091,2020-09-22,6.0,112.0,2717.0,297.0,9394.0,9727.0,13903.0,13487.522162369585,7.0
2092,2020-09-23,12.0,112.0,3621.0,297.0,8627.0,8618.0,13907.0,14102.811754847968,11.0
2093,2020-09-24,16.0,112.0,3405.0,298.0,8367.0,8515.0,13861.0,13582.875372204298,8.0
2094,2020-09-25,12.0,112.0,3327.0,298.0,9481.0,8825.0,13349.0,14077.05232904332,9.0
2095,2020-09-26,12.0,112.0,3091.0,299.0,9304.0,8885.0,13374.0,13299.636972198918,11.0
2096,2020-09-27,9.0,112.0,2434.0,299.0,9763.0,8997.0,14479.0,14446.96242184175,4.0
2097,2020-09-28,15.0,112.0,3556.0,299.0,8734.0,8472.0,14361.0,13371.189869620295,11.0
2098,2020-09-29,8.0,112.0,3139.0,300.0,9189.0,9332.0,14588.0,14296.894454036928,13.0
2099,2020-09-30,9.0,112.0,3251.0,300.0,8774.0,9701.0,13242.0,13995.062685487743,11.0
2100,2020-10-01,12.0,112.0,3348.0,301.0,8816.0,8400.0,13261.0,13873.686048237329,18.0
2101,2020-10-02,10.0,112.0,3324.0,301.0,9118.0,9710.0,13099.0,13893.178393829905,13.0
2102,2020-10-03,10.0,112.0,2725.0,301.0,8470.0,8669.0,13344.0,14035.212434754325,11.0
2103,2020-10-04,11.0,112.0,3071.0,302.0,8425.0,9934.0,13582.0,13808.900516585969,19.0
2104,2020-10-05,15.0,112.0,2634.0,302.0,8523.0,8821.0,13814.0,14397.75890987336,20.0
2105,2020-10-06,14.0,112.0,2667.0,303.0,8384.0,9408.0,14340.0,13149.07402364799,7.0
2106,2020-10-07,15.0,112.0,2804.0,303.0,9357.0,7881.0,14600.0,13856.394201884088,13.0
2107,2020-10-08,15.0,112.0,3579.0,303.0,8502.0,9954.0,13078.0,14139.320790292706,10.0
2108,2020-10-09,11.0,112.0,3593.0,304.0,9716.0,9419.0,14330.0,14438.062326899448,11.0
2109,2020-10-10,11.0,112.0,2760.0,304.0,9300.0,9055.0,13519.0,14222.166554090676,18.0
2110,2020-10-11,5.0,113.0,3982.0,305.0,8549.0,7751.0,13672.0,13562.133383112503,9.0
2111,2020-10-12,12.0,113.0,3176.0,305.0,8303.0,9888.0,13151.0,14521.145433406124,15.0
2112,2020-10-13,16.0,113.0,2938.0,305.0,9529.0,9372.0,14087.0,13521.260307229184,12.0
2113,2020-10-14,7.0,113.0,3649.0,306.0,9170.0,8609.0,13059.0,13393.71986168035,11.0
2114,2020-10-15,9.0,113.0,3475.0,306.0,8455.0,8107.0,13964.0,13462.046744250476,13.0
2115,2020-10-16,8.0,113.0,3731.0,307.0,9139.0,7913.0,13571.0,13796.63505266709,13.0
2116,2020-10-17,15.0,113.0,3721.0,307.0,9599.0,8974.0,12982.0,13908.854770072647,13.0
2117,2020-10-18,14.0,113.0,3782.0,307.0,8743.0,8245.0,14518.0,14254.38845579739,8.0
2118,2020-10-19,8.0,113.0,3428.0,308.0,8187.0,9322.0,13500.0,13993.935520195953,16.0
2119,2020-10-20,7.0,113.0,2454.0,308.0,8679.0,9619.0,12885.0,13659.221431131013,11.0
2120,2020-10-21,11.0,113.0,2849.0,309.0,8838.0,8067.0,14171.0,13958.592889460473,7.0
2121,2020-10-22,5.0,113.0,3669.0,309.0,8559.0,9553.0,14351.0,13831.168408733216,16.0
2122,2020-10-23,10.0,113.0,3397.0,310.0,9239.0,8647.0,13588.0,13633.115984570652,5.0
2123,2020-10-24,6.0,113.0,2489.0,310.0,8638.0,9787.0,12859.0,14265.092853380378,11.0
2124,2020-10-25,16.0,113.0,3263.0,310.0,9610.0,8379.0,13868.0,14052.779023159315,4.0
2125,2020-10-26,16.0,113.0,3877.0,311.0,8814.0,8475.0,13163.0,13404.13658565151,12.0
2126,2020-10-27,13.0,113.0,3629.0,311.0,9578.0,7727.0,14001.0,13215.85887907075,9.0
2127,2020-10-28,12.0,113.0,3465.0,312.0,8388.0,8943.0,14109.0,13679.461099920914,12.0
2128,2020-10-29,7.0,113.0,3595.0,312.0,8913.0,9116.0,14406.0,14152.873622898775,12.0
2129,2020-10-30,7.0,113.0,3741.0,313.0,8316.0,8753.0,13566.0,14288.448553287437,11.0
2130,2020-10-31,6.0,113.0,3764.0,313.0,8291.0,9586.0,13208.0,13073.76509588448,20.0
2131,2020-11-01,10.0,114.0,2679.0,313.0,8437.0,8733.0,13692.0,13965.887573034961,10.0
2132,2020-11-02,5.0,114.0,2367.0,314.0,9015.0,8159.0,14161.0,14102.722180338073,10.0
2133,2020-11-03,8.0,114.0,2687.0,314.0,8909.0,8075.0,13576.0,13727.961332786852,12.0
2134,2020-11-04,12.0,114.0,3991.0,315.0,8460.0,9987.0,13908.0,13054.765548330137,15.0
2135,2020-11-05,16.0,114.0,3557.0,315.0,8911.0,9533.0,14109.0,13826.44861705565,9.0
2136,2020-11-06,10.0,114.0,3662.0,316.0,9124.0,8435.0,13449.0,13846.51173036291,8.0
2137,2020-11-07,6.0,114.0,2625.0,316.0,8137.0,8161.0,13571.0,13764.212084746774,11.0
2138,2020-11-08,5.0,114.0,2808.0,317.0,9513.0,8591.0,13749.0,13992.38974965721,13.0
2139,2020-11-09,8.0,114.0,3623.0,317.0,8672.0,8755.0,13921.0,12840.463464703456,13.0
2140,2020-11-10,11.0,114.0,2800.0,318.0,8652.0,7983.0,13426.0,13861.386388950366,15.0
2141,2020-11-11,14.0,114.0,3331.0,318.0,8127.0,9457.0,13557.0,12852.56643314353,13.0
2142,2020-11-12,5.0,114.0,2725.0,318.0,9278.0,8398.0,13084.0,14081.957937566278,16.0
2143,2020-11-13,15.0,114.0,2957.0,319.0,9135.0,8348.0,13834.0,14192.259245366678,13.0
2144,2020-11-14,15.0,114.0,3410.0,319.0,8465.0,8321.0,13996.0,14131.502294119426,21.0
2145,2020-11-15,10.0,114.0,3373.0,320.0,9086.0,9217.0,12822.0,13809.143325692432,9.0
2146,2020-11-16,15.0,114.0,3824.0,320.0,9126.0,9670.0,12718.0,13348.630339277664,8.0
2147,2020-11-17,6.0,114.0,2646.0,321.0,8951.0,9284.0,13425.0,13695.888945823799,12.0
2148,2020-11-18,13.0,114.0,2525.0,321.0,8804.0,9756.0,14039.0,13213.642573831623,10.0
2149,2020-11-19,10.0,114.0,3894.0,322.0,7978.0,7918.0,13030.0,12863.335832821414,10.0
2150,2020-11-20,15.0,115.0,3145.0,322.0,9193.0,7959.0,14003.0,14062.229153955532,19.0
2151,2020-11-21,10.0,115.0,3117.0,323.0,8968.0,8850.0,14128.0,13346.527359362251,18.0
2152,2020-11-22,14.0,115.0,2618.0,323.0,8426.0,7856.0,12621.0,13808.74613495883,11.0
2153,2020-11-23,14.0,115.0,2963.0,324.0,8795.0,9221.0,13625.0,13084.287976386144,10.0
2154,2020-11-24,14.0,115.0,3771.0,324.0,8962.0,9179.0,13505.0,13757.838522319922,12.0
2155,2020-11-25,6.0,115.0,2920.0,325.0,8488.0,8708.0,13750.0,13161.935119513482,15.0
2156,2020-11-26,15.0,115.0,2623.0,325.0,8824.0,7856.0,13210.0,13918.723670808013,8.0
2157,2020-11-27,12.0,115.0,3867.0,326.0,8319.0,7963.0,12632.0,12947.243071640165,17.0
2158,2020-11-28,5.0,115.0,2452.0,326.0,8139.0,9656.0,13084.0,13388.91858545401,16.0
2159,2020-11-29,14.0,115.0,3265.0,327.0,8427.0,8170.0,13920.0,13339.367794739986,13.0
2160,2020-11-30,8.0,115.0,3200.0,327.0,8937.0,9226.0,13813.0,13501.519566064968,12.0
2161,2020-12-01,16.0,115.0,2468.0,328.0,8063.0,9591.0,12784.0,13080.617096504642,16.0
2162,2020-12-02,9.0,115.0,2737.0,328.0,8978.0,8251.0,12355.0,13861.475271811956,9.0
2163,2020-12-03,13.0,115.0,3841.0,329.0,9330.0,9722.0,13694.0,12602.170463156706,10.0
2164,2020-12-04,12.0,115.0,3942.0,329.0,9037.0,9183.0,13237.0,13538.939195699522,14.0
2165,2020-12-05,15.0,115.0,2361.0,330.0,8060.0,8504.0,12776.0,12460.372264089872,12.0
2166,2020-12-06,12.0,115.0,3307.0,330.0,8926.0,7684.0,13510.0,13508.527279605902,20.0
2167,2020-12-07,10.0,116.0,3870.0,331.0,7918.0,8979.0,13790.0,12880.920316822814,15.0
2168,2020-12-08,15.0,116.0,3641.0,331.0,8884.0,9029.0,13144.0,12550.316772073644,7.0
2169,2020-12-09,12.0,116.0,2824.0,332.0,8607.0,9701.0,12250.0,13231.970872777574,11.0
2170,2020-12-10,10.0,116.0,3593.0,332.0,8357.0,9390.0,12867.0,12418.768427451034,14.0
2171,2020-12-11,8.0,116.0,3623.0,333.0,8889.0,9447.0,12613.0,13326.39758347258,9.0
2172,2020-12-12,8.0,116.0,3463.0,333.0,8204.0,8521.0,13395.0,13127.458333216202,15.0
2173,2020-12-13,5.0,116.0,3564.0,334.0,8365.0,9244.0,13077.0,13044.889019372866,6.0
2174,2020-12-14,13.0,116.0,3199.0,334.0,8225.0,9233.0,12281.0,13624.567497459804,16.0
2175,2020-12-15,14.0,116.0,2825.0,335.0,8227.0,8145.0,12867.0,13471.901142701267,13.0
2176,2020-12-16,9.0,116.0,3551.0,335.0,9044.0,7784.0,13744.0,12983.008024962146,7.0
2177,2020-12-17,10.0,116.0,3679.0,336.0,8195.0,9024.0,12715.0,13466.3888717221,12.0
2178,2020-12-18,4.0,116.0,3032.0,336.0,8089.0,7718.0,13717.0,12736.957489565018,2.0
2179,2020-12-19,9.0,116.0,3844.0,337.0,8568.0,8496.0,12808.0,13324.426737680267,12.0
2180,2020-12-20,5.0,116.0,3970.0,337.0,9093.0,8483.0,12278.0,12439.418181457942,12.0
2181,2020-12-21,9.0,116.0,2616.0,338.0,8095.0,8268.0,12563.0,12569.405150815535,7.0
2182,2020-12-22,9.0,116.0,3662.0,338.0,8723.0,7690.0,13254.0,13251.77559818703,14.0
2183,2020-12-23,9.0,116.0,2829.0,339.0,7854.0,8552.0,12128.0,12875.62543459946,14.0
2184,2020-12-24,13.0,117.0,2869.0,340.0,8361.0,8669.0,13453.0,13193.421729927251,8.0
2185,2020-12-25,4.0,117.0,3427.0,340.0,8924.0,8541.0,12384.0,12889.976715606408,9.0
2186,2020-12-26,12.0,117.0,3821.0,341.0,7738.0,8209.0,13587.0,12487.28562141384,19.0
2187,2020-12-27,10.0,117.0,3594.0,341.0,8604.0,9531.0,12334.0,13018.894575862649,10.0
2188,2020-12-28,7.0,117.0,3544.0,342.0,7886.0,9848.0,13394.0,12730.141266620714,11.0
2189,2020-12-29,14.0,117.0,3863.0,342.0,8739.0,9970.0,13268.0,12444.01257394725,7.0
2190,2020-12-30,12.0,117.0,3096.0,343.0,7828.0,9195.0,12972.0,12876.561414021127,10.0
2191,2020-12-31,13.0,117.0,3414.0,343.0,8079.0,9802.0,12840.0,12983.341751845212,13.0
2192,2021-01-01,11.0,117.0,2902.0,344.0,8510.0,9774.0,12461.0,12249.340570666882,8.0
2193,2021-01-02,10.0,117.0,2648.0,344.0,8316.0,8005.0,13096.0,12687.177569789812,12.0
2194,2021-01-03,12.0,117.0,3970.0,345.0,8322.0,8784.0,13204.0,13359.441719242499,19.0
2195,2021-01-04,9.0,117.0,3674.0,346.0,8492.0,9005.0,12663.0,13073.398792777374,15.0
2196,2021-01-05,9.0,117.0,3926.0,346.0,7920.0,8993.0,12766.0,12252.69424528638,9.0
2197,2021-01-06,6.0,117.0,3555.0,347.0,7986.0,8803.0,12592.0,12556.607938356134,9.0
2198,2021-01-07,12.0,117.0,2871.0,347.0,8051.0,9492.0,11998.0,12577.591799558077,4.0
2199,2021-01-08,15.0,118.0,2887.0,348.0,8580.0,9346.0,12633.0,13076.253751900496,21.0
2200,2021-01-09,11.0,118.0,3734.0,348.0,8940.0,8452.0,13157.0,12583.310308149392,11.0
2201,2021-01-10,10.0,118.0,2475.0,349.0,8150.0,8589.0,12954.0,12931.285594211318,17.0
2202,2021-01-11,7.0,118.0,3566.0,350.0,8390.0,9631.0,12886.0,12329.566925422247,11.0
2203,2021-01-12,4.0,118.0,2741.0,350.0,8047.0,9481.0,12370.0,13140.22783720372,13.0
2204,2021-01-13,11.0,118.0,2375.0,351.0,7826.0,9541.0,13343.0,13035.951781074546,12.0
2205,2021-01-14,6.0,118.0,2626.0,351.0,8031.0,8449.0,11757.0,12429.874894874722,16.0
2206,2021-01-15,12.0,118.0,2606.0,352.0,8290.0,9629.0,12916.0,12928.893716434659,4.0
2207,2021-01-16,7.0,118.0,3176.0,353.0,7872.0,8687.0,12792.0,12297.728203483286,9.0
2208,2021-01-17,4.0,118.0,3403.0,353.0,7803.0,9402.0,13007.0,12342.547896879842,11.0
2209,2021-01-18,12.0,118.0,2398.0,354.0,7756.0,8599.0,11688.0,13073.574689617551,13.0
2210,2021-01-19,8.0,118.0,3865.0,354.0,7892.0,8111.0,12485.0,13069.621023173937,17.0
2211,2021-01-20,7.0,118.0,2627.0,355.0,7906.0,8281.0,12540.0,13223.132981377938,10.0
2212,2021-01-21,9.0,118.0,3800.0,356.0,8873.0,9583.0,12317.0,12696.135539033752,7.0
2213,2021-01-22,13.0,118.0,2351.0,356.0,8378.0,9758.0,12576.0,12673.549746315344,18.0
2214,2021-01-23,7.0,119.0,2896.0,357.0,7758.0,8101.0,12428.0,13025.388224763756,13.0
2215,2021-01-24,9.0,119.0,3905.0,357.0,8375.0,8834.0,11910.0,12133.864980767508,11.0
2216,2021-01-25,7.0,119.0,3156.0,358.0,8001.0,9574.0,11949.0,12355.508978266407,15.0
2217,2021-01-26,4.0,119.0,3862.0,359.0,7574.0,8094.0,11560.0,12826.700587101179,10.0
2218,2021-01-27,5.0,119.0,3775.0,359.0,7831.0,9447.0,11993.0,12600.250490538148,15.0
2219,2021-01-28,4.0,119.0,2493.0,360.0,7555.0,8696.0,12008.0,12586.086168053707,13.0
2220,2021-01-29,8.0,119.0,3843.0,361.0,8729.0,7935.0,11655.0,11954.481828853148,9.0
2221,2021-01-30,13.0,119.0,2540.0,361.0,7949.0,8639.0,12240.0,11835.860676006645,12.0
2222,2021-01-31,4.0,119.0,3108.0,362.0,7853.0,8118.0,11557.0,12832.353339313306,6.0
2223,2021-02-01,13.0,119.0,2366.0,362.0,8673.0,7861.0,12626.0,11862.010540482286,4.0
2224,2021-02-02,10.0,119.0,3183.0,363.0,8063.0,8225.0,11581.0,12519.565192213418,17.0
2225,2021-02-03,14.0,119.0,2508.0,364.0,8072.0,8726.0,11511.0,12805.956609358826,12.0
2226,2021-02-04,5.0,119.0,3466.0,364.0,7455.0,9321.0,11906.0,12459.589799512849,8.0
2227,2021-02-05,14.0,119.0,3181.0,365.0,7973.0,9929.0,12859.0,12685.427196037654,13.0
2228,2021-02-06,10.0,120.0,3632.0,366.0,8459.0,8896.0,12159.0,11777.455034432087,11.0
2229,2021-02-07,4.0,120.0,2703.0,366.0,8519.0,8619.0,11995.0,12610.233709883503,11.0
2230,2021-02-08,4.0,120.0,3358.0,367.0,8244.0,8686.0,12866.0,12372.750389230132,7.0
2231,2021-02-09,7.0,120.0,2601.0,368.0,8264.0,9207.0,11854.0,12048.148041860726,6.0
2232,2021-02-10,8.0,120.0,3863.0,368.0,8121.0,8696.0,11761.0,12459.43320086489,9.0
2233,2021-02-11,12.0,120.0,2889.0,369.0,7253.0,7739.0,12611.0,11712.658361584523,11.0
2234,2021-02-12,10.0,120.0,2837.0,370.0,8271.0,8568.0,11295.0,11580.622135157053,6.0
2235,2021-02-13,3.0,120.0,3894.0,370.0,8143.0,7894.0,11528.0,12482.942366902145,12.0
2236,2021-02-14,13.0,120.0,3667.0,371.0,8505.0,7658.0,11185.0,11498.936706032204,16.0
2237,2021-02-15,9.0,120.0,3428.0,372.0,7614.0,8379.0,11158.0,11421.861450226545,11.0
2238,2021-02-16,4.0,120.0,2555.0,372.0,7983.0,9069.0,11671.0,11424.482497634508,7.0
2239,2021-02-17,10.0,120.0,3539.0,373.0,8483.0,8678.0,11224.0,11629.667348126844,3.0
2240,2021-02-18,8.0,120.0,2728.0,374.0,7761.0,8009.0,12209.0,12667.97942756363,7.0
2241,2021-02-19,6.0,121.0,2850.0,374.0,7891.0,8990.0,11887.0,11389.56079038826,10.0
2242,2021-02-20,6.0,121.0,2513.0,375.0,8471.0,9520.0,12635.0,11885.444604598502,9.0
2243,2021-02-21,14.0,121.0,3530.0,376.0,8079.0,9361.0,11999.0,12592.80685023974,17.0
2244,2021-02-22,11.0,121.0,2630.0,376.0,7815.0,8225.0,12605.0,12624.920406733958,12.0
2245,2021-02-23,6.0,121.0,3814.0,377.0,8282.0,8649.0,12654.0,12405.327640360403,17.0
2246,2021-02-24,7.0,121.0,2560.0,378.0,7249.0,9695.0,11820.0,12601.727175481934,11.0
2247,2021-02-25,8.0,121.0,3200.0,378.0,7730.0,7924.0,11929.0,12500.465971037782,16.0
2248,2021-02-26,3.0,121.0,2366.0,379.0,8062.0,9333.0,11469.0,11435.743842021044,10.0
2249,2021-02-27,6.0,121.0,2894.0,380.0,7338.0,8048.0,11707.0,12258.479325649365,6.0
2250,2021-02-28,7.0,121.0,3447.0,380.0,8116.0,9268.0,11221.0,11998.397287899976,13.0
2251,2021-03-01,10.0,121.0,3992.0,381.0,7032.0,9622.0,11904.0,12139.462505833117,12.0
2252,2021-03-02,3.0,121.0,3158.0,382.0,7299.0,8732.0,11017.0,11389.473196297315,8.0
2253,2021-03-03,13.0,122.0,3074.0,383.0,7725.0,9168.0,12145.0,11377.614217505286,7.0
2254,2021-03-04,5.0,122.0,3044.0,383.0,8173.0,9094.0,11390.0,12233.102355568468,13.0
2255,2021-03-05,4.0,122.0,2478.0,384.0,8256.0,9403.0,10974.0,11807.84238710275,12.0
2256,2021-03-06,13.0,122.0,3069.0,385.0,7082.0,7787.0,11230.0,10992.426821775482,7.0
2257,2021-03-07,11.0,122.0,3960.0,385.0,6979.0,8152.0,11816.0,12226.81686435075,10.0
2258,2021-03-08,13.0,122.0,3013.0,386.0,7693.0,8124.0,10890.0,11209.446629005439,8.0
2259,2021-03-09,12.0,122.0,2748.0,387.0,7960.0,8923.0,11392.0,12253.035880821195,9.0
2260,2021-03-10,12.0,122.0,3185.0,388.0,8291.0,8864.0,11348.0,11059.700969651254,8.0
2261,2021-03-11,7.0,122.0,3385.0,388.0,7460.0,9649.0,10977.0,11215.56994901086,11.0
2262,2021-03-12,10.0,122.0,3389.0,389.0,7709.0,8625.0,11306.0,10807.976637826188,4.0
2263,2021-03-13,4.0,122.0,3717.0,390.0,8259.0,8813.0,11347.0,11105.67855617276,7.0
2264,2021-03-14,14.0,122.0,3815.0,391.0,8252.0,9403.0,11593.0,12132.157184932186,8.0
2265,2021-03-15,6.0,123.0,2513.0,391.0,7303.0,9865.0,11362.0,11395.691705990996,9.0
2266,2021-03-16,3.0,123.0,3925.0,392.0,8110.0,7891.0,11521.0,11241.601325817519,8.0
2267,2021-03-17,13.0,123.0,2786.0,393.0,7069.0,8685.0,12045.0,11983.663122564794,11.0
2268,2021-03-18,10.0,123.0,3810.0,394.0,7070.0,9957.0,10905.0,11424.499845846767,11.0
2269,2021-03-19,6.0,123.0,3932.0,394.0,7070.0,9415.0,11448.0,12050.071180460513,11.0
2270,2021-03-20,9.0,123.0,3781.0,395.0,7653.0,7745.0,11606.0,10772.241702766392,9.0
2271,2021-03-21,12.0,123.0,3766.0,396.0,6864.0,8666.0,11943.0,10674.875051370886,9.0
2272,2021-03-22,12.0,123.0,2847.0,397.0,7464.0,9063.0,11418.0,12064.67102437704,6.0
2273,2021-03-23,14.0,123.0,2638.0,397.0,7136.0,7824.0,10514.0,11549.045843363332,8.0
2274,2021-03-24,14.0,123.0,2793.0,398.0,7362.0,9415.0,12062.0,10729.77630842189,14.0
2275,2021-03-25,7.0,123.0,2566.0,399.0,7103.0,9586.0,11752.0,11273.23946765173,10.0
2276,2021-03-26,3.0,123.0,2594.0,400.0,7555.0,9979.0,11773.0,11180.679991760451,10.0
2277,2021-03-27,7.0,124.0,2488.0,400.0,8007.0,9386.0,12075.0,11808.587513823803,9.0
2278,2021-03-28,13.0,124.0,2469.0,401.0,7266.0,9967.0,10741.0,11784.349781376934,8.0
2279,2021-03-29,8.0,124.0,3011.0,402.0,7146.0,8639.0,11597.0,11037.318752783382,7.0
2280,2021-03-30,11.0,124.0,2844.0,403.0,7406.0,9788.0,11429.0,11157.497114501552,8.0
2281,2021-03-31,12.0,124.0,3013.0,404.0,6895.0,8174.0,11813.0,11591.797522960449,12.0
2282,2021-04-01,7.0,124.0,3260.0,404.0,6985.0,8209.0,11850.0,11059.07888169697,8.0
2283,2021-04-02,10.0,124.0,3246.0,405.0,7491.0,7657.0,11409.0,10628.282587939264,9.0
2284,2021-04-03,5.0,124.0,2466.0,406.0,7003.0,9558.0,11409.0,10726.41793623435,2.0
2285,2021-04-04,4.0,124.0,2596.0,407.0,6636.0,8753.0,11180.0,11397.75509275847,9.0
2286,2021-04-05,12.0,124.0,2802.0,408.0,6772.0,8129.0,10673.0,10799.09997330964,4.0
2287,2021-04-06,8.0,125.0,3487.0,408.0,6982.0,7901.0,10273.0,11491.1618174578,7.0
2288,2021-04-07,7.0,125.0,3540.0,409.0,7219.0,8720.0,11110.0,10890.470246842551,7.0
2289,2021-04-08,2.0,125.0,2437.0,410.0,6897.0,7958.0,10263.0,10918.8334004099,7.0
2290,2021-04-09,3.0,125.0,3547.0,411.0,6522.0,8452.0,11583.0,10918.595364204406,13.0
2291,2021-04-10,10.0,125.0,3717.0,412.0,6758.0,8095.0,10230.0,10731.356174482096,14.0
2292,2021-04-11,6.0,125.0,3703.0,413.0,7373.0,9608.0,11643.0,10849.997262226214,10.0
2293,2021-04-12,6.0,125.0,2948.0,413.0,7687.0,8182.0,10387.0,10962.325638415294,7.0
2294,2021-04-13,12.0,125.0,3854.0,414.0,7439.0,9898.0,10386.0,11144.160184825414,10.0
2295,2021-04-14,12.0,125.0,3985.0,415.0,7334.0,9487.0,11018.0,11014.77884572902,8.0
2296,2021-04-15,11.0,125.0,3639.0,416.0,6403.0,9311.0,10299.0,11408.135225816473,5.0
2297,2021-04-16,5.0,125.0,3248.0,417.0,6703.0,8155.0,10071.0,10094.23652834487,4.0
2298,2021-04-17,6.0,126.0,3837.0,418.0,7537.0,7757.0,11575.0,10471.120376411154,7.0
2299,2021-04-18,5.0,126.0,3442.0,418.0,6589.0,7667.0,10387.0,10215.851404442217,5.0
2300,2021-04-19,9.0,126.0,3865.0,419.0,7003.0,8144.0,11377.0,10633.237707626457,9.0
2301,2021-04-20,3.0,126.0,3502.0,420.0,7299.0,8368.0,10426.0,11430.45493465941,6.0
2302,2021-04-21,6.0,126.0,2512.0,421.0,6515.0,9025.0,11278.0,11292.822818607925,13.0
2303,2021-04-22,7.0,126.0,2363.0,422.0,7205.0,9633.0,10865.0,10224.9275709553,3.0
2304,2021-04-23,6.0,126.0,3750.0,423.0,6288.0,8273.0,10087.0,10464.558241065393,4.0
